lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,fixes_percent
3256,41,84,1310345780,1573781308,1333201438,131,0
292,5,26,1536503562,1571331004,1551276814,35,2.857142857
188,4,6,1311247043,1578014213,1317419217,5,0
1062,8,8,1307354793,1522291708,1311446771,10,0
340,6,12,1308968142,1566443802,1323289861,12,0
100,7,7,1306478508,1558918501,1321330970,7,0
205,5,6,1375861992,1558918501,1387153294,6,0
308,12,23,1371484937,1559614293,1428242042,28,7.142857143
116,6,6,1366002585,1528362655,1417715162,6,0
2002,12,19,1398694447,1509679710,1403342957,21,4.761904762
895,14,55,1500177126,1558344532,1513386782,84,1.19047619
695,18,48,1303125322,1580785812,1397471447,58,24.13793103
37,1,1,1569312480,1569312480,1569312480,1,0
2254,32,123,1307965979,1564364230,1387563738,159,3.144654088
424,8,13,1494227946,1566456169,1500523299,25,0
340,7,13,1381459706,1558918501,1399040720,16,12.5
4306,65,344,1445499906,1582131576,1499440204,429,6.526806527
218,6,9,1311247043,1558918501,1333744597,10,0
359,9,18,1311247043,1546500494,1333114210,18,0
293,1,1,1565539229,1565539229,1565539229,1,0
174,5,6,1308572746,1558581279,1312352598,5,0
708,13,33,1309946336,1532908301,1371921979,52,0
266,6,6,1307682648,1557820011,1310851515,5,0
250,3,3,1555038532,1575443751,1555980806,4,0
137,9,13,1311247043,1568337185,1372231819,28,3.571428571
137,3,3,1311247043,1566701356,1313672126,3,0
106,6,8,1311247043,1562755423,1412534748,13,0
25,2,3,1475662700,1558918501,1480323315,3,0
1329,4,5,1551762345,1571141661,1552494614,6,16.66666667
191,6,6,1304678132,1559008636,1324514226,6,0
200,6,8,1311247043,1548991562,1325537674,8,0
1682,8,30,1311084628,1571884287,1334145281,38,2.631578947
1163,13,22,1306881908,1571368711,1313909940,21,0
162,2,2,1495965180,1539219462,1496499183,2,0
56,2,4,1566403117,1566406311,1566404428,4,0
373,3,3,1311247043,1558918505,1361630585,5,0
909,24,61,1306133501,1575346825,1418437124,66,3.03030303
293,13,24,1310701654,1575343060,1379983361,29,10.34482759
76,4,4,1371550617,1535009694,1374148992,6,0
3083,81,214,1306881908,1582092992,1396387334,302,26.82119205
627,16,25,1310183803,1581533690,1371155952,25,0
2275,23,91,1308546031,1578039635,1338724294,116,0.862068966
633,13,17,1311247043,1562211073,1328449105,16,0
492,6,13,1341919911,1558489885,1417803778,15,0
745,10,19,1348193269,1558918506,1370095052,12,0
406,19,53,1299651202,1576025226,1401726816,64,0
21,2,2,1435263068,1558918501,1441151422,2,0
98,5,5,1381213937,1537839245,1392998621,3,0
422,2,2,1569991361,1569991362,1569991362,2,0
192,4,4,1311247043,1505807442,1319703840,6,16.66666667
31,1,2,1563883132,1566198882,1564256640,1,0
252,7,12,1311247043,1559614293,1339420787,17,0
574,2,13,1527502900,1558971443,1527708462,13,0
52,4,5,1389254596,1559614293,1399943067,7,0
159,4,9,1348241104,1558350481,1478980420,9,0
396,10,16,1344493474,1570071493,1355142915,20,0
44,3,3,1467877353,1557300005,1507438106,3,0
365,6,6,1308572746,1559614293,1312409547,9,0
276,3,3,1311247043,1509520077,1312086830,2,0
7259,77,397,1373189149,1581470795,1498158582,504,18.05555556
459,4,5,1311247043,1509520077,1312477853,4,0
149,4,6,1415854066,1547798506,1417936817,3,0
705,7,8,1311247043,1558918506,1313685209,10,0
241,6,8,1311247043,1559519099,1325721853,9,0
362,13,35,1412769302,1577608975,1438591597,42,16.66666667
850,5,5,1311247043,1558489902,1313310342,4,0
358,14,23,1340365730,1566278635,1381495135,29,13.79310345
975,6,16,1311247043,1559236172,1324750676,12,0
114,4,6,1308972109,1558315142,1313182714,7,0
2085,9,19,1311247043,1563794770,1316342757,19,0
168,3,4,1541578322,1563863682,1546494259,4,50
1688,3,3,1311247043,1513615079,1312007814,2,0
727,10,25,1305014297,1558918501,1361233977,46,6.52173913
374,5,8,1479110081,1565222273,1486178661,8,12.5
852,9,22,1306127861,1579860880,1356100770,24,0
335,2,2,1554320256,1562684149,1554544958,2,0
186,3,3,1308815545,1354633489,1311401868,1,0
273,3,4,1461548744,1559614293,1462100383,5,0
1450,27,89,1307427471,1573628172,1433829357,120,4.166666667
150,6,7,1311247043,1522916298,1324327339,6,33.33333333
72,4,4,1307980322,1559085167,1316424862,6,0
770,7,11,1310183803,1558918505,1313155599,12,0
157,4,8,1525928994,1573417924,1529387524,8,12.5
905,3,4,1555639386,1573478215,1556428022,5,20
1219,12,31,1311247043,1564333281,1319582652,34,0
673,20,33,1311247043,1565237406,1336242346,38,5.263157895
153,1,6,1553663367,1566843926,1558750219,7,0
318,8,10,1438414636,1559614293,1447903879,10,0
592,9,10,1306133501,1567162035,1313940375,8,12.5
2293,22,84,1311247043,1573220067,1383939621,144,2.777777778
2081,4,7,1544756287,1576461715,1545647652,7,28.57142857
108,4,5,1311247043,1509520077,1315472527,5,0
65,3,3,1311247043,1559085162,1318173824,2,0
111,6,9,1404383347,1566465342,1419790011,9,11.11111111
486,5,46,1311247043,1580968501,1447169324,57,15.78947368
223,1,1,1567093350,1567093350,1567093350,1,0
997,13,38,1307500603,1558918506,1350041887,55,1.818181818
2119,5,18,1305038051,1558350495,1306155110,3,0
358,3,3,1568083266,1579185802,1568137519,3,0
562,13,43,1307500603,1559120269,1329121825,71,0
136,4,4,1311084628,1509520077,1313617326,5,0
35,1,2,1510037866,1510043410,1510038975,2,0
63,2,4,1353494047,1403755896,1363865539,5,0
254,7,23,1311247043,1569576605,1429613657,35,0
182,6,14,1311247043,1556684050,1403831062,17,0
627,10,18,1297820057,1540883181,1324307667,18,0
566,14,31,1490881538,1576645067,1539765656,34,17.64705882
2586,5,36,1354188476,1528783420,1374090869,43,0
2694,15,17,1311247043,1578275030,1333205735,21,0
691,4,6,1538565265,1567605535,1539034917,7,0
21,1,1,1542856475,1542856475,1542856475,1,0
236,2,3,1418096647,1519629742,1425987399,3,0
494,11,27,1303125322,1570501008,1370566483,40,2.5
131,2,2,1456739625,1558918501,1457519616,2,0
165,4,12,1378692176,1571205114,1507502347,24,4.166666667
53,1,1,1415258397,1415258397,1415258397,1,0
704,8,10,1306157047,1575369530,1311042630,7,0
635,2,2,1562881617,1562881618,1562881617,2,0
1,1,1,1336483362,1336483362,1336483362,1,0
141,2,2,1311247043,1495364937,1313858644,1,0
218,1,1,1533896522,1533896522,1533896522,1,0
72,1,1,1538549760,1538549760,1538549760,1,0
455,2,8,1544607331,1576474797,1550956801,9,11.11111111
326,5,6,1426859159,1565750798,1446289712,7,0
516,6,25,1449138089,1571213421,1511403740,34,2.941176471
1168,6,9,1547525997,1576651325,1548093647,8,12.5
268,2,10,1568874336,1576570492,1569085689,10,0
86,7,8,1305014297,1559798062,1334309437,8,0
749,5,7,1306881908,1565019281,1315554621,8,12.5
52,2,4,1515367853,1561444736,1523964729,4,0
154,3,3,1311247043,1509520077,1313006753,2,0
88,7,9,1311247043,1558918505,1368703084,10,10
440,11,16,1430217871,1573033385,1435891187,16,0
2160,16,33,1384247768,1559126731,1410747396,37,2.702702703
76,4,4,1311247043,1558315142,1329145772,4,0
96,2,3,1311247043,1559009414,1315612319,3,0
242,1,7,1571654619,1578282151,1571947233,7,28.57142857
1771,23,74,1378860017,1565410650,1395131462,103,0
1027,8,15,1306504576,1559614293,1341313937,19,5.263157895
208,3,3,1440062762,1558581300,1440667795,3,0
12,2,2,1483173230,1509520077,1485368801,2,0
283,3,3,1430795599,1465291950,1431519578,3,0
1410,21,98,1309356614,1576638796,1396668966,165,0.606060606
1813,2,5,1564631794,1577686471,1565144035,5,20
1411,14,48,1381238758,1569985945,1414917877,58,5.172413793
298,2,8,1498594468,1574847948,1514048440,7,0
2769,53,243,1307444966,1582727967,1417729162,395,8.35443038
1270,2,2,1575512598,1576631772,1575520529,47,6.382978723
3,1,1,1571110129,1571110129,1571110129,1,0
337,1,1,1311247043,1311247043,1311247043,1,0
1119,3,4,1487834751,1524022673,1496657941,4,0
342,3,4,1514887841,1549075275,1515049233,4,0
391,15,21,1305014297,1569998069,1354249928,29,0
131,5,8,1509520077,1546500528,1527423362,10,0
108,1,1,1575898368,1575898368,1575898368,1,0
103,12,17,1311247043,1564456519,1383187983,2,0
263,2,2,1311247043,1528854827,1312074449,1,0
768,6,10,1311247043,1578210475,1318373218,9,0
151,4,14,1311247043,1509520077,1338304061,5,0
2,1,1,1528789921,1528789921,1528789921,1,0
77,1,1,1525783187,1525783187,1525783187,1,0
520,10,19,1432823327,1554032689,1477568990,24,12.5
327,11,17,1370395848,1559614293,1411282229,19,5.263157895
944,9,17,1439783039,1569037841,1486639555,21,14.28571429
270,3,3,1401953059,1567619153,1428918272,4,25
2772,49,103,1306810160,1573193760,1367722945,136,8.823529412
126,2,2,1485184211,1491870322,1485237275,2,0
1008,1,26,1370765302,1525783187,1395241697,23,0
322,1,1,1530602925,1530602925,1530602925,1,0
3496,2,2,1527751447,1536253310,1527753879,3,0
2802,31,142,1308386142,1578552043,1507940893,180,16.11111111
91,3,3,1311247043,1558918501,1314176333,2,0
39,3,3,1472726246,1579500409,1478396353,4,25
1679,10,48,1310891303,1559008644,1371689088,86,1.162790698
617,12,23,1451372311,1573699506,1493748362,16,12.5
821,8,10,1305655598,1558252310,1307867164,2,0
223,1,1,1574423783,1574423783,1574423783,1,0
137,5,5,1311247043,1509520077,1317699393,5,0
451,7,8,1304912707,1559542989,1313076480,8,0
128,5,14,1444030821,1567478392,1452855230,18,5.555555556
138,3,4,1311247043,1571067981,1346457182,4,0
540,10,14,1426146485,1573270946,1437434400,16,0
2627,7,71,1408924934,1564099699,1434092613,26,3.846153846
262,4,8,1399773871,1538386002,1404607175,8,0
1673,6,17,1401947027,1528783420,1418117619,17,0
32,2,2,1483173230,1509520077,1483996569,2,0
39,2,2,1322758065,1559120270,1328818634,4,0
278,3,8,1311247043,1558918506,1320609362,6,0
144,6,8,1309706661,1546069672,1315420649,7,0
314,7,8,1311247043,1558918505,1314538585,7,0
619,5,6,1446619248,1559354917,1458618876,6,0
751,13,32,1372779721,1578668175,1420616534,40,0
1264,13,14,1311247043,1567740755,1317793532,15,0
425,12,28,1310008750,1535443513,1367951388,56,8.928571429
503,14,18,1307596147,1559085480,1328682213,16,0
150,9,19,1330365100,1559085478,1397331624,39,7.692307692
500,6,8,1311247043,1558918505,1314624959,11,0
421,6,28,1306480715,1484281415,1359126961,29,3.448275862
1869,15,47,1442042784,1572005281,1473085191,56,0
418,9,17,1374552337,1565853169,1399783062,20,5
1706,22,73,1385199602,1577708188,1411213485,109,1.834862385
118,2,2,1494234987,1559008638,1494783916,2,0
251,5,7,1352938082,1548145291,1390756037,4,0
421,4,12,1443577157,1563770229,1467626097,15,0
798,2,9,1533112152,1577152707,1549171937,13,7.692307692
154,7,8,1516868056,1579500405,1526499647,6,16.66666667
120,7,15,1340094949,1559614293,1368230562,17,0
1192,22,87,1461943558,1575613042,1505140805,20,15
1285,16,101,1311247043,1546837661,1370356326,82,12.19512195
73,2,2,1351493190,1559614293,1354344164,2,0
280,3,6,1539968279,1558350481,1540814120,6,33.33333333
1817,52,183,1311222339,1576572847,1419359955,472,6.144067797
418,7,11,1444289473,1559614293,1448441654,11,0
351,9,10,1473413727,1562621832,1484765344,15,40
262,8,11,1266976222,1559354930,1315634134,6,0
303,3,4,1311247043,1521794084,1316460921,5,0
111,1,1,1551762345,1551762345,1551762345,1,0
110,3,3,1429511697,1559009404,1431834952,3,0
105,3,3,1311247043,1558242500,1313769606,2,0
381,5,12,1497345482,1555847247,1498533801,12,0
141,3,4,1364160917,1558918506,1367192317,4,0
2901,33,79,1307950199,1559614293,1338938632,141,2.836879433
38,1,1,1340593909,1340593909,1340593909,1,0
317,3,8,1488185243,1559614256,1519126059,9,11.11111111
64,2,2,1440081459,1558918501,1441938288,2,0
519,3,3,1526261258,1527658615,1526269033,3,66.66666667
136,8,11,1309876697,1559614293,1341774440,10,0
145,3,3,1437036932,1559085478,1438202439,3,0
1746,7,75,1498745293,1576591044,1545094651,96,21.875
1790,32,83,1311247043,1580790240,1366653553,120,29.16666667
440,4,4,1307675585,1509520077,1313140504,3,0
2689,26,32,1306881908,1575941031,1311118769,37,2.702702703
340,12,17,1372222118,1559614293,1392867783,19,0
2216,16,23,1311247043,1510655884,1316083968,24,0
516,10,38,1377095628,1572156364,1424006842,54,0
516,4,8,1463987518,1538449072,1475233522,7,14.28571429
490,6,19,1311247043,1578627109,1330576592,29,3.448275862
156,3,3,1425368469,1536738017,1426642736,3,0
33,1,2,1491282904,1567479366,1493591888,2,0
56,5,5,1307691021,1559614293,1323236533,5,0
1853,20,58,1455534604,1578398286,1486101599,73,0
1107,9,21,1326116647,1559614293,1340010928,26,3.846153846
551,3,6,1489926192,1559120264,1492098299,7,0
102,7,8,1330919369,1567389983,1357144149,12,0
6883,55,386,1305429029,1579134833,1351890532,286,1.398601399
909,12,25,1306480715,1575413035,1323964026,14,35.71428571
266,5,6,1491880155,1576389922,1492836523,6,0
291,8,12,1311247043,1563690801,1325646901,11,0
719,3,13,1531820584,1565247284,1534762810,13,7.692307692
271,1,1,1575365198,1575365198,1575365198,3,33.33333333
338,11,18,1307290075,1558918506,1343917232,21,0
202,2,3,1487126708,1523267154,1487484534,3,0
187,1,4,1558633956,1571986583,1560477364,4,25
3592,57,405,1382577605,1582719015,1487581320,697,8.464849354
722,7,13,1311247043,1559614293,1429592700,17,5.882352941
197,6,11,1311247043,1558918521,1320897685,14,0
935,11,14,1309672992,1578275030,1313165981,15,0
628,3,7,1466426479,1517822866,1467157482,7,0
31,2,2,1574428081,1579500405,1574591704,2,50
196,11,14,1362995281,1539830207,1412266035,16,12.5
27,2,3,1322543130,1509520077,1330844213,3,0
156,4,6,1363941243,1559009404,1447006378,8,0
660,15,51,1306881908,1565948978,1377110637,105,6.666666667
122,4,5,1378298254,1530483825,1387384313,9,11.11111111
1054,2,33,1442908034,1576562126,1471776504,39,12.82051282
578,11,18,1306830683,1536251926,1323386996,23,0
109,2,2,1311247043,1509520077,1313066062,1,0
590,1,1,1570511717,1570511717,1570511717,1,0
198,8,14,1305303981,1559120270,1333144571,13,15.38461538
553,7,27,1526436990,1566843925,1544905213,31,12.90322581
90,1,2,1411720823,1550123955,1414796448,2,0
106,4,7,1292368464,1573715422,1551526007,41,2.43902439
252,18,32,1412839714,1580393697,1486315398,46,15.2173913
135,4,8,1420533752,1559614246,1515499119,9,0
418,4,5,1311247043,1540883361,1313370060,6,0
312,6,13,1453183334,1574045634,1463010833,17,5.882352941
892,9,15,1367468410,1578275030,1372866941,17,0
59,1,1,1548401083,1548401083,1548401083,2,0
910,15,23,1311247043,1532315855,1324382014,29,0
98,5,5,1310374312,1509520077,1433248244,4,0
123,8,11,1311247043,1558918521,1440321745,11,9.090909091
307,4,6,1475406622,1549848303,1479219208,8,0
283,1,1,1552134012,1552134012,1552134012,1,0
1547,13,15,1311247043,1509679710,1316499200,16,0
114,4,7,1397462045,1447555193,1406804401,10,0
393,1,1,1311247043,1311247043,1311247043,0,0
118,3,3,1311247043,1562900885,1315059983,2,0
239,3,3,1459740203,1559614293,1460224814,3,0
69,2,3,1464019835,1484287775,1464715364,3,0
62,8,11,1425370866,1552234116,1478391119,17,0
360,4,50,1486977314,1578988830,1535808087,33,15.15151515
788,9,19,1372835281,1576335766,1496063346,25,4
171,8,8,1311247043,1538120314,1345182149,7,0
1400,44,125,1306881908,1574239088,1440480491,175,6.857142857
4033,89,331,1311247043,1580438690,1390303910,431,15.54524362
1689,13,47,1311247043,1581074968,1513032405,55,9.090909091
301,10,16,1377838935,1564880151,1422332769,20,0
196,6,9,1272284512,1509520077,1315819704,3,0
148,2,2,1311247043,1509520077,1312586726,3,0
1944,22,62,1330919373,1578929421,1413477087,78,12.82051282
60,1,1,1522076939,1522076939,1522076939,1,0
47,1,14,1344909844,1525783186,1404330154,21,0
835,12,21,1306157047,1567583549,1329250401,31,3.225806452
76,3,6,1515045304,1579500405,1532981630,6,16.66666667
128,3,4,1311247043,1509520077,1316169689,3,0
887,15,28,1453879465,1578275030,1457579669,30,3.333333333
409,5,5,1431436072,1558918501,1433226131,5,0
250,12,29,1324820162,1576006856,1428217544,41,4.87804878
83,2,2,1311247043,1545928306,1314074528,1,0
624,6,57,1311247043,1510037923,1367171725,97,0
968,2,2,1573826340,1574969734,1573827521,2,0
105,4,5,1390232826,1545446784,1393281631,10,0
2264,24,52,1429520967,1578387459,1455835313,74,0
286,8,16,1403505989,1551427740,1408316911,17,0
64,1,6,1381805379,1440053660,1406084557,5,0
424,8,14,1311247043,1559614293,1318899147,20,5
423,4,11,1369397078,1559614293,1370623797,4,0
67,5,6,1306400573,1559614293,1326973469,9,0
220,10,19,1411975771,1560565439,1466557489,25,4
517,7,17,1415881921,1578414541,1449070014,20,5
214,1,2,1562327593,1574581259,1562384853,3,33.33333333
111,1,1,1573190548,1573190548,1573190548,1,0
447,7,9,1396518315,1568785230,1397993735,12,0
468,5,7,1311247043,1559236172,1372238986,7,0
103,3,3,1311247043,1558489902,1317789248,2,0
195,1,1,1544454346,1544454346,1544454346,1,0
310,7,10,1311247043,1558918515,1315011741,10,0
252,10,13,1311247043,1566784556,1330061882,15,20
279,2,3,1530319999,1564914012,1534783743,3,0
1478,7,12,1311247043,1578210452,1315384964,11,0
293,12,13,1339652622,1501993111,1357573261,15,0
269,3,5,1316340653,1353678647,1316811162,8,0
51,4,4,1504858531,1558242500,1507268869,4,25
1034,14,20,1396592875,1578539273,1409542545,22,9.090909091
693,3,9,1527074573,1560406631,1527704711,9,0
436,9,21,1392083997,1572806433,1423799740,23,4.347826087
198,5,14,1311247043,1578453240,1349908388,17,0
905,3,4,1449656908,1559519090,1449816611,4,0
1093,19,63,1328770602,1572137739,1396860711,75,4
396,14,17,1307200791,1558918505,1346592007,19,5.263157895
2307,19,126,1306881908,1579942383,1412196445,265,8.679245283
344,4,4,1365385977,1509520077,1367033915,4,0
236,12,20,1311247043,1551347944,1347963229,26,0
549,5,13,1311084628,1558242500,1436142191,17,0
157,1,20,1480492080,1579041261,1514459564,22,0
1394,14,16,1311247043,1560254338,1318478504,18,5.555555556
23,2,2,1389243682,1559614293,1396651100,2,0
185,2,2,1311247043,1558918506,1312585808,2,0
525,1,1,1547514219,1547514219,1547514219,1,0
459,4,4,1487243106,1559008641,1487624310,5,20
81,5,6,1381995336,1559354935,1392044491,6,0
204,1,1,1578235246,1578235246,1578235246,1,0
799,23,56,1311247043,1561520381,1362494016,73,1.369863014
80,1,2,1539064318,1550464116,1539206815,1,0
41,4,4,1311247043,1558918505,1321721990,3,0
408,8,22,1385805107,1564880151,1450402033,11,0
104,2,2,1311247043,1311849991,1311252841,2,0
423,11,27,1307950199,1559614293,1329096330,60,0
111,4,7,1375423522,1578391450,1407340202,8,0
657,1,1,1311247043,1311247043,1311247043,1,0
733,4,32,1484060118,1576317179,1519663448,44,15.90909091
234,11,11,1311247043,1558918501,1320681409,13,0
65,3,3,1311247043,1509520077,1318487688,4,0
79,4,5,1311247043,1509520077,1324436751,5,0
1023,29,74,1307444966,1574143085,1380751244,135,0.740740741
44,2,2,1461132162,1536257059,1462839546,3,0
230,9,22,1314257641,1571210163,1434931335,23,8.695652174
1002,13,20,1307354793,1575859734,1311271199,24,0
565,7,29,1447152651,1577808001,1461775902,36,22.22222222
259,5,7,1311247043,1467709813,1322178586,3,0
1608,10,19,1311247043,1565897893,1336384779,20,0
296,6,10,1310706817,1558918505,1324690854,12,0
1424,11,18,1367219142,1578292911,1446726184,16,12.5
908,21,22,1311247043,1565659501,1319840183,32,0
508,20,35,1310701654,1570074570,1413551871,41,12.19512195
54,1,10,1381801092,1579041261,1437888688,8,0
2381,6,33,1482366969,1570111258,1484684836,35,2.857142857
663,12,14,1311247043,1570498576,1319174031,17,5.882352941
1236,8,56,1292178047,1558489897,1350004421,86,0
195,4,5,1391590680,1559120264,1401736067,7,28.57142857
134,5,5,1438251236,1559085479,1440057871,6,0
371,4,5,1409905864,1551785633,1413618500,8,12.5
251,8,14,1311247043,1558918505,1373353132,10,0
93,5,8,1311247043,1558918501,1358341226,16,0
45,1,6,1495209575,1525783186,1499965470,10,0
290,1,2,1560137683,1568000358,1560463035,2,0
1392,3,17,1502155803,1534285648,1510644163,13,0
247,4,4,1311247043,1558918501,1346856243,3,0
122,5,5,1311247043,1565505014,1323313755,4,0
70,5,5,1381471678,1564041715,1389371698,5,0
456,2,25,1440053655,1544511002,1456268929,29,0
677,3,5,1566266808,1578965247,1568045147,6,33.33333333
2315,40,117,1373189149,1579070617,1474183412,156,26.92307692
15,2,2,1422384380,1509520077,1428193426,2,0
963,7,10,1311247043,1558252314,1344763333,9,0
1444,8,10,1497318887,1567133307,1497651871,10,0
239,5,7,1473051968,1576389195,1476961979,7,0
437,13,31,1354873923,1576648527,1505249977,48,2.083333333
482,4,5,1357613993,1559614293,1358457157,3,0
746,20,70,1311247043,1564971304,1349935484,27,3.703703704
743,2,10,1476844103,1553136828,1479983720,13,0
133,1,3,1554383649,1559745138,1557326421,4,0
87,7,12,1307950199,1559614293,1315315796,16,0
303,6,13,1311247043,1552318190,1350813189,37,0
162,1,5,1536128707,1575210859,1537669797,8,0
265,4,18,1311247043,1510037923,1363789921,95,0
1831,26,50,1303486626,1572847880,1342597312,59,10.16949153
248,4,8,1476844105,1515777533,1488031480,10,10
167,4,4,1311247043,1558242500,1313395365,4,0
325,5,22,1424157937,1572235083,1438006303,24,8.333333333
138,6,9,1322469155,1509520077,1329204081,9,0
6160,15,30,1431905312,1568352930,1436625921,36,2.777777778
341,7,30,1355131797,1569212438,1375391919,47,0
407,3,5,1568874338,1576570492,1569537804,5,0
207,5,5,1310701654,1558350486,1320668145,5,0
163,4,4,1311247043,1558918505,1314019455,3,0
1028,4,5,1463116960,1569307193,1463921280,5,0
4,1,1,1578580884,1578580884,1578580884,1,0
1169,22,57,1311247043,1575343237,1378536192,57,19.29824561
88,3,6,1386724500,1561457597,1433211361,8,0
346,2,2,1311247043,1575445704,1312774203,1,0
143,11,13,1311247043,1557727136,1391482871,17,0
102,4,9,1357857044,1559614293,1393019979,11,0
65,5,6,1311247043,1558252291,1328533161,6,0
320,1,3,1567495699,1578311027,1567698334,3,33.33333333
202,16,23,1305014297,1555647711,1363979804,34,0
445,3,3,1449656908,1559519090,1449937518,3,0
453,8,23,1322007642,1578014226,1449189997,31,9.677419355
612,12,34,1445828545,1575868567,1479997818,35,0
1845,3,4,1556511418,1559690181,1556610389,5,0
312,5,7,1308572746,1558918505,1335529200,8,25
215,10,11,1432657560,1575453384,1463533059,13,7.692307692
149,2,2,1569310911,1573800131,1569371169,2,0
789,5,10,1360044902,1558918505,1361588109,10,0
415,2,2,1571063539,1573048888,1571068323,2,0
92,1,1,1558952491,1558952491,1558952491,1,0
669,5,5,1463107755,1559354917,1464743260,6,0
247,4,8,1520088184,1567035027,1528640256,8,50
609,8,17,1425554949,1572455909,1464231601,4,0
134,2,4,1571987038,1573300163,1572129219,4,0
146,1,2,1521121942,1527225107,1521330955,2,0
1332,15,28,1306460245,1564585912,1319601840,32,3.125
407,13,31,1306451535,1572318097,1487603867,30,13.33333333
822,9,62,1311247043,1510037923,1378766957,88,0
330,2,4,1578574426,1579005889,1578594196,5,40
207,3,3,1472471826,1572339244,1482059379,4,0
175,6,8,1308728518,1532346780,1383298245,14,0
117,2,2,1370416930,1558918501,1372028055,2,0
716,6,6,1303125322,1559009409,1303910484,7,0
341,2,16,1311247043,1561025537,1472753484,23,21.73913043
151,10,23,1310988083,1578126052,1433875901,11,0
967,8,20,1423029367,1563794761,1435408598,22,13.63636364
1428,5,5,1427968141,1559085478,1429788360,5,0
50,5,8,1311247043,1571651112,1356210173,8,0
451,10,12,1311247043,1581600354,1316221753,14,14.28571429
53,1,1,1489457714,1489457714,1489457714,1,0
327,11,17,1311247043,1558918501,1324092409,17,0
804,8,29,1334170570,1560354485,1358777357,30,0
393,9,21,1311247043,1580722634,1428432508,28,3.571428571
2438,35,77,1306316309,1578980591,1337906917,97,8.24742268
138,4,4,1311247043,1558918505,1322359289,3,0
35,2,2,1311960329,1558350495,1319000048,2,0
2097,3,4,1564047571,1578989921,1564491292,4,0
1578,35,70,1306899084,1573264107,1378688378,96,4.166666667
4014,22,133,1309728456,1575330795,1383750512,192,3.125
1237,16,65,1306473143,1558918501,1327702993,28,0
357,1,6,1563758782,1578286533,1563877940,6,0
38,2,2,1468980432,1509520077,1470047265,2,0
862,9,46,1311247043,1560372566,1482481614,95,3.157894737
2614,52,105,1306157047,1579237715,1369881827,342,2.631578947
485,3,3,1524180469,1556152721,1524350493,4,0
108,5,6,1303125322,1558315142,1318233786,6,0
157,2,2,1522201534,1559614275,1522439832,2,0
1445,2,7,1526622961,1573804624,1528502974,9,0
461,11,15,1311247043,1559120261,1331820833,11,0
97,5,5,1424180797,1558242500,1431880570,5,0
226,4,4,1310701654,1508738849,1315219142,3,0
2622,13,41,1509790644,1571205115,1514278840,41,4.87804878
10979,117,611,1306810160,1582011934,1436009974,859,7.683352736
3100,17,66,1308888644,1558918501,1329215185,93,0
1770,16,61,1371537182,1577865163,1470213042,67,11.94029851
617,4,4,1311247043,1558315142,1312848930,1,0
426,6,25,1341976914,1537357733,1349365703,30,0
218,1,1,1429520967,1429520967,1429520967,3,0
115,3,3,1522736597,1561853931,1523294115,4,0
2759,54,114,1306881908,1561978915,1369359030,130,12.30769231
396,11,25,1466503460,1571882158,1517157283,31,3.225806452
1859,21,108,1300175620,1576674918,1426526437,146,2.054794521
305,7,11,1466130635,1558918501,1497268321,13,30.76923077
1269,21,36,1310451679,1580393733,1325203305,43,0
468,7,24,1506476729,1573698761,1522624520,24,25
222,7,8,1311247043,1559614293,1316387197,7,0
728,4,18,1357880931,1578627109,1383792939,25,0
2598,25,46,1310624446,1571206755,1334744587,56,1.785714286
760,10,24,1311247043,1536680120,1327091029,38,0
307,4,4,1306157047,1558918505,1308872348,3,0
349,9,14,1555941958,1567243532,1557021365,20,5
623,21,54,1370667363,1579922805,1483862656,75,21.33333333
375,14,22,1310272920,1567915953,1363514669,24,0
370,17,28,1309680571,1561360939,1334606827,32,0
289,10,21,1330919368,1578364083,1458549598,31,0
542,9,18,1466066723,1559025449,1481710720,20,15
219,3,3,1525324937,1539921471,1525653576,2,0
216,1,2,1561534728,1561534730,1561534728,2,0
118,3,9,1511232653,1572180788,1521586859,11,0
315,4,4,1520934927,1524977665,1520957983,4,25
377,6,12,1555038306,1579851381,1560554186,18,22.22222222
2452,2,2,1571039588,1575432252,1571046754,2,50
759,1,3,1557712597,1563852022,1557762954,3,66.66666667
524,1,4,1332944827,1437121430,1334442593,5,0
757,8,31,1397611484,1565539241,1474929398,33,3.03030303
618,8,13,1533700419,1558506532,1535078848,14,0
277,1,7,1552886163,1575002647,1554384574,9,0
1734,48,125,1308572746,1578912151,1379381650,185,20
52,2,6,1551440539,1571710860,1558559406,6,0
1281,30,63,1308572746,1564393941,1346590899,76,0
533,12,21,1418825739,1579504957,1496652937,28,17.85714286
623,6,8,1311247043,1578210449,1329145560,10,0
564,9,24,1385110265,1563794773,1399730201,26,0
304,3,5,1311247043,1520948639,1322241555,6,0
345,3,11,1563686655,1574237714,1566209955,1,0
992,12,16,1306899084,1558918506,1313068743,18,0
746,14,42,1331819914,1574768190,1484491647,47,12.76595745
932,4,25,1476844103,1564456546,1482322053,29,0
683,12,18,1311247043,1513000216,1320835236,27,0
11,1,2,1393571807,1550123959,1422035835,2,0
365,7,9,1308572746,1558242500,1317304978,9,0
238,10,34,1311247043,1578275030,1391098839,9,11.11111111
157,5,5,1311247043,1571222780,1315167901,8,0
237,3,3,1478676994,1579500409,1479127954,3,100
152,3,4,1418374561,1546932202,1423866807,4,0
